row_idx,primary_id,aggregate_id,categorical_label,scalar_label
11051,5550,Americas,1,
11052,35947,Military,3,23.28
11053,26952,World,0,
11054,38747,Europe,4,
11055,21028,Americas,1,
11056,29244,Military,3,29.33
11057,37257,Europe,4,14.88
11058,39788,Military,3,62.23
11059,10670,Military,3,
11060,35449,Americas,1,17.38
11061,35555,Americas,1,17.32
11062,15503,World,0,30.44
11063,31513,Asia,2,26.9
11064,15653,World,0,18.3
11065,34327,Americas,1,13.89
11066,12016,Americas,1,21.99
11067,27667,World,0,41.41
11068,32586,World,0,
11069,16235,World,0,
11070,19253,Americas,1,35.0
11071,26136,Military,3,7.99
11072,14595,World,0,48.44
11073,37679,Europe,4,22.95
11074,25635,Americas,1,35.57
11075,24973,Americas,1,10.39
11076,1686,Americas,1,20.13
11077,32064,Americas,1,13.65
11078,37538,Military,3,5.0
11079,19530,Russia,5,32.95
11080,9220,World,0,25.0
11081,24758,Americas,1,
11082,20186,Americas,1,21.04
11083,13595,Americas,1,21.99
11084,539,World,0,0.99
11085,29678,Americas,1,17.03
11086,40015,Americas,1,
11087,27143,Americas,1,28.3
11088,41509,Americas,1,28.64
11089,30631,Americas,1,27.42
11090,13282,Americas,1,21.99
11091,27845,Americas,1,
11092,35715,World,0,21.0
11093,10660,World,0,24.99
11094,4728,Americas,1,31.42
11095,1006,Ancient Civilizations,7,10.49
11096,3229,Americas,1,
11097,34751,Americas,1,39.08
11098,17419,Americas,1,38.7
11099,4534,World,0,7.17
11100,32989,Americas,1,19.0
11101,21123,Americas,1,
11102,8440,Americas,1,
11103,17298,Americas,1,29.95
11104,20033,Americas,1,46.56
11105,20928,Asia,2,24.0
11106,20984,World,0,14.49
11107,26319,World,0,12.24
11108,8113,Americas,1,
11109,40107,Americas,1,9.97
11110,40436,Americas,1,21.95
11111,9702,World,0,45.0
11112,11321,Americas,1,21.99
11113,36698,Military,3,16.16
11114,31435,Americas,1,
11115,28613,Americas,1,14.95
11116,5464,Americas,1,12.53
11117,10261,Military,3,8.22
11118,14555,World,0,11.33
11119,30796,Military,3,51.5
11120,33301,World,0,24.26
11121,20204,Americas,1,19.96
11122,36685,Asia,2,14.68
11123,32943,Military,3,42.29
11124,13909,Americas,1,8.42
11125,40148,Americas,1,35.0
11126,3777,World,0,
11127,8809,Military,3,
11128,20537,Americas,1,26.95
11129,16164,Americas,1,20.14
11130,33348,Americas,1,4.5
11131,37912,Europe,4,19.74
11132,26106,Europe,4,5.38
11133,38684,Military,3,
11134,9124,Military,3,
11135,28996,Military,3,15.1
11136,33903,Military,3,9.95
11137,41131,Americas,1,11.46
11138,6965,Asia,2,
11139,24977,Americas,1,30.0
11140,35182,Americas,1,19.37
11141,21926,World,0,27.0
11142,13614,Americas,1,16.02
11143,36366,World,0,7.96
11144,39178,Americas,1,18.5
11145,17612,Americas,1,19.97
11146,27653,Historical Study & Educational Resources,9,26.95
11147,40529,Ancient Civilizations,7,10.95
11148,9499,Americas,1,26.95
11149,3357,Asia,2,15.94
11150,38113,Europe,4,15.31
11151,11427,Americas,1,21.99
11152,12068,Americas,1,19.79
11153,13153,Americas,1,21.99
11154,14786,Military,3,48.46
11155,12200,Americas,1,21.99
11156,630,Europe,4,17.0
11157,24356,Americas,1,
11158,21460,Americas,1,12.38
11159,17213,Americas,1,19.95
11160,37967,Africa,6,24.88
11161,23658,Americas,1,22.99
11162,33264,Americas,1,16.95
11163,20877,Americas,1,
11164,16486,Americas,1,16.95
11165,9382,Americas,1,
11166,18810,Africa,6,18.45
11167,24890,Americas,1,
11168,3964,Military,3,15.0
11169,2855,World,0,
11170,6626,Military,3,12.59
11171,10198,World,0,18.64
11172,27999,Americas,1,18.56
11173,32273,World,0,
11174,19652,Americas,1,26.96
11175,21619,Americas,1,37.4
11176,36139,Military,3,3.99
11177,26683,Americas,1,15.62
11178,26310,Americas,1,15.99
11179,22227,Americas,1,11.83
11180,23410,Americas,1,16.3
11181,1527,World,0,
11182,28197,Americas,1,20.66
11183,23347,Americas,1,
11184,32015,World,0,11.99
11185,4744,World,0,50.0
11186,3610,Americas,1,18.95
11187,32664,Americas,1,14.92
11188,28031,Americas,1,19.79
11189,17609,Americas,1,10.49
11190,9089,Americas,1,
11191,8880,Military,3,3214.59
11192,15755,Americas,1,39.95
11193,19136,Americas,1,
11194,22945,Americas,1,
11195,16898,Americas,1,18.71
11196,11376,Americas,1,17.39
11197,6239,Australia & Oceania,10,11.63
11198,33602,World,0,9.99
11199,34184,Americas,1,
11200,27878,Americas,1,9.95
11201,15652,World,0,9.72
11202,10601,Americas,1,18.0
11203,2764,Americas,1,
11204,20722,Americas,1,24.62
11205,31139,World,0,
11206,9026,Europe,4,150.48
11207,35663,Americas,1,18.48
11208,20665,Americas,1,
11209,34389,Americas,1,19.63
11210,7742,Military,3,19.85
11211,16817,Americas,1,16.67
11212,12708,Americas,1,20.99
11213,31494,Americas,1,9.97
11214,31249,Americas,1,
11215,39636,Military,3,37.78
11216,34245,Americas,1,15.56
11217,6156,Americas,1,9.49
11218,5711,Americas,1,20.99
11219,24757,Americas,1,4.99
11220,22857,Americas,1,23.58
11221,14337,Americas,1,40.0
11222,22377,Asia,2,
11223,23529,Americas,1,11.39
11224,34725,Americas,1,24.45
11225,736,Americas,1,10.58
11226,22825,Military,3,
11227,15002,Australia & Oceania,10,1.48
11228,16094,Americas,1,20.94
11229,40773,Europe,4,
11230,21227,Americas,1,41.75
11231,33965,Americas,1,35.1
11232,17113,Americas,1,
11233,23141,Americas,1,23.0
11234,20894,Americas,1,
11235,10186,World,0,25.12
11236,24727,Americas,1,
11237,31108,World,0,
11238,12292,Americas,1,17.63
11239,17054,Americas,1,
11240,31015,World,0,25.48
11241,17176,Americas,1,19.95
11242,841,Americas,1,18.76
11243,20490,Americas,1,74.95
11244,6504,World,0,4.99
11245,37337,Americas,1,
11246,35180,Military,3,19.0
11247,3918,Americas,1,
11248,29859,Americas,1,27.95
11249,26079,Americas,1,10.95
11250,4220,Americas,1,
11251,2545,World,0,
11252,1482,Europe,4,16.0
11253,22929,World,0,19.2
11254,15612,World,0,24.0
11255,13593,Americas,1,17.29
11256,18453,Ancient Civilizations,7,37.68
11257,10123,Americas,1,5.35
11258,15805,Americas,1,24.95
11259,26012,Americas,1,40.22
11260,4540,World,0,8.69
11261,2950,Americas,1,58.35
11262,7510,Americas,1,22.87
11263,6804,Americas,1,19.95
11264,7834,World,0,
11265,33229,World,0,13.19
11266,30221,Americas,1,19.95
11267,30806,Military,3,13.99
11268,4496,Europe,4,
11269,41468,Military,3,11.94
11270,32151,Military,3,
11271,26127,Military,3,12.5
11272,21163,Americas,1,
11273,33752,Americas,1,8.99
11274,31430,Europe,4,12.63
11275,38060,Military,3,22.99
11276,24051,Americas,1,8.91
11277,24271,Military,3,35.79
11278,22241,Americas,1,25.95
11279,14872,Military,3,9.94
11280,28866,Americas,1,9.99
11281,8634,World,0,
11282,37546,Military,3,17.95
11283,29744,Americas,1,13.66
11284,762,Americas,1,15.35
11285,30715,Middle East,8,16.95
11286,33779,Americas,1,
11287,1280,Asia,2,17.08
11288,20009,World,0,11.0
11289,29933,Americas,1,20.4
11290,423,Europe,4,
11291,11546,Americas,1,21.99
11292,2104,Americas,1,36.0
11293,2292,Africa,6,8.96
11294,33438,Americas,1,19.99
11295,21523,Military,3,35.0
11296,24564,Americas,1,
11297,2973,Europe,4,
11298,31922,Americas,1,24.59
11299,29524,Americas,1,24.48
11300,37725,Americas,1,13.34
11301,18094,Americas,1,
11302,16430,Americas,1,10.97
11303,1977,Americas,1,
11304,6045,Americas,1,15.79
11305,38200,Military,3,18.95
11306,24988,Europe,4,
11307,26379,Americas,1,25.92
11308,24526,World,0,
11309,11671,Americas,1,21.99
11310,9363,Americas,1,8.07
11311,28657,Military,3,98.05
11312,36290,Military,3,17.95
11313,27275,World,0,23.41
11314,15363,World,0,29.66
11315,37096,Military,3,18.95
11316,1838,Europe,4,2.5
11317,40954,Ancient Civilizations,7,
11318,33286,Australia & Oceania,10,1.86
11319,8184,Americas,1,
11320,9350,Europe,4,29.4
11321,5527,Americas,1,20.69
11322,32671,World,0,
11323,37681,Military,3,18.95
11324,8470,Military,3,
11325,8873,World,0,17.71
11326,2927,Europe,4,25.07
11327,3313,World,0,13.62
11328,14401,Military,3,38.85
11329,20563,Americas,1,17.37
11330,13588,Americas,1,21.99
11331,35776,World,0,8.81
11332,22806,Americas,1,
11333,39098,Americas,1,19.95
11334,18571,Americas,1,11.68
11335,3427,Americas,1,28.39
11336,24657,Americas,1,28.95
11337,20006,Middle East,8,10.94
11338,30829,Asia,2,
11339,18418,Ancient Civilizations,7,7.97
11340,7395,Military,3,1.5
11341,1458,World,0,
11342,35708,World,0,7.95
11343,32506,Historical Study & Educational Resources,9,22.28
11344,9620,Europe,4,31.32
11345,33887,Americas,1,
11346,18723,Europe,4,17.72
11347,23677,Americas,1,16.2
11348,15027,Military,3,
11349,38012,Military,3,21.06
11350,13236,Americas,1,21.99
11351,11682,Americas,1,20.76
11352,30744,Americas,1,1.95
11353,6069,World,0,13.08
11354,15444,World,0,51.0
11355,28985,Europe,4,42.11
11356,34821,Military,3,15.95
11357,26328,World,0,16.67
11358,39027,Americas,1,
11359,30236,Military,3,14.99
11360,17834,Americas,1,32.5
11361,4498,Ancient Civilizations,7,21.0
11362,25151,Americas,1,
11363,6494,Russia,5,19.72
11364,3234,Asia,2,
11365,26615,Military,3,15.91
11366,24414,Americas,1,
11367,21154,Americas,1,
11368,19559,Americas,1,43.0
11369,6715,Americas,1,
11370,4196,Americas,1,24.95
11371,6848,Americas,1,
11372,1003,Asia,2,15.89
11373,4774,Military,3,
11374,19713,World,0,26.99
11375,28786,Americas,1,47.45
11376,3874,World,0,
11377,26472,Historical Study & Educational Resources,9,
11378,20250,Americas,1,19.95
11379,22016,Middle East,8,23.85
11380,25233,Americas,1,
11381,6285,Middle East,8,5.99
11382,27062,Americas,1,
11383,10697,Americas,1,19.99
11384,34523,Americas,1,19.99
11385,31506,Historical Study & Educational Resources,9,
11386,7570,World,0,16.87
11387,14539,Americas,1,20.66
11388,30528,Europe,4,27.99
11389,24985,Americas,1,
11390,17686,Americas,1,
11391,10455,World,0,12.06
11392,33331,Americas,1,16.99
11393,7889,Americas,1,
11394,9400,Americas,1,16.99
11395,35301,Americas,1,19.85
11396,6419,Americas,1,14.96
11397,15297,Europe,4,13.99
11398,30683,World,0,18.99
11399,12950,Americas,1,16.5
11400,24030,Americas,1,10.39
11401,3500,World,0,19.98
11402,39879,Americas,1,19.95
11403,31230,Americas,1,
11404,18963,Americas,1,26.29
11405,6934,Americas,1,15.25
11406,34697,Europe,4,37.74
11407,5337,World,0,
11408,39112,Europe,4,
11409,5540,Americas,1,10.99
11410,20818,Americas,1,
11411,24452,Americas,1,
11412,19398,Americas,1,26.55
11413,38263,Military,3,19.06
11414,29560,World,0,29.95
11415,8591,Americas,1,
11416,26738,Americas,1,
11417,37689,Americas,1,26.67
11418,11077,Europe,4,3.62
11419,11234,Americas,1,18.56
11420,37043,Europe,4,15.84
11421,20801,World,0,
11422,30187,Ancient Civilizations,7,15.99
11423,40972,World,0,
11424,37770,Europe,4,
11425,10865,Americas,1,
11426,25443,Military,3,10.95
11427,2707,World,0,
11428,20701,Americas,1,25.95
11429,2127,Americas,1,
11430,4252,Americas,1,
11431,21077,Americas,1,
11432,6128,Americas,1,18.73
11433,30224,Military,3,16.99
11434,2572,World,0,
11435,7934,Europe,4,17.06
11436,30993,Americas,1,
11437,30352,Military,3,20.0
11438,9405,Americas,1,13.65
11439,34561,Europe,4,29.78
11440,8151,Americas,1,
11441,2052,World,0,
11442,24632,Americas,1,
11443,8165,Americas,1,
11444,8398,World,0,
11445,27448,World,0,14.36
11446,27019,Military,3,23.39
11447,8146,Americas,1,23.3
11448,27686,Americas,1,23.98
11449,5168,World,0,6.78
11450,7178,Americas,1,
11451,4184,Americas,1,19.95
11452,39011,Military,3,
11453,40263,Americas,1,
11454,10721,Americas,1,29.13
11455,22769,Americas,1,
11456,30088,Americas,1,
11457,25633,Americas,1,12.95
11458,26492,Americas,1,
11459,40475,Americas,1,17.99
11460,23001,Americas,1,14.95
11461,22714,Americas,1,19.23
11462,2476,Military,3,
11463,28564,Americas,1,20.41
11464,28107,Americas,1,19.79
11465,38636,Europe,4,18.92
11466,40797,Military,3,
11467,9252,World,0,
11468,21890,Military,3,71.27
11469,32881,Military,3,
11470,15822,Americas,1,
11471,6363,World,0,14.67
11472,18336,Americas,1,27.77
11473,10506,Americas,1,32.95
11474,23611,Military,3,30.09
11475,18973,World,0,
11476,25668,World,0,
11477,12348,Americas,1,21.99
11478,15750,Americas,1,29.95
11479,14646,Americas,1,16.95
11480,17698,Americas,1,69.98
11481,355,World,0,53.24
11482,22941,Europe,4,
11483,37548,Military,3,21.92
11484,23597,Military,3,9.95
11485,9418,Americas,1,13.62
11486,20391,Americas,1,
11487,34696,Europe,4,9.95
11488,21279,Americas,1,24.95
11489,7011,Americas,1,14.95
11490,23454,Americas,1,
11491,33692,Americas,1,
11492,4822,Middle East,8,
11493,41194,Ancient Civilizations,7,14.98
11494,24132,Military,3,
11495,24041,Americas,1,44.99
11496,10356,World,0,
11497,14874,World,0,13.49
11498,8979,Americas,1,32.4
11499,7063,Americas,1,21.58
11500,11834,Americas,1,17.39
11501,38340,World,0,
11502,24334,Military,3,
11503,21994,Europe,4,11.75
11504,28526,Americas,1,21.99
11505,23229,Americas,1,
11506,10836,Americas,1,4.67
11507,12472,Americas,1,21.88
11508,9090,Americas,1,13.9
11509,12435,Americas,1,15.41
11510,26414,Americas,1,22.17
11511,18397,Americas,1,19.99
11512,32106,Europe,4,14.0
11513,40850,Europe,4,17.49
11514,7898,Europe,4,13.69
11515,36802,Europe,4,25.95
11516,29810,Military,3,
11517,6126,Americas,1,18.48
11518,24840,Military,3,39.95
11519,13984,Americas,1,11.66
11520,34814,Europe,4,16.95
11521,35137,World,0,
11522,26003,Americas,1,15.95
11523,23717,Americas,1,
11524,22729,Military,3,24.9
11525,5786,Europe,4,13.95
11526,23024,Europe,4,
11527,38943,Americas,1,
11528,14124,Europe,4,14.14
11529,19432,World,0,33.2
11530,8133,Americas,1,12.42
11531,2515,World,0,
11532,7204,Americas,1,
11533,18780,Americas,1,10.75
11534,20251,Americas,1,24.95
11535,22768,Americas,1,29.65
11536,13287,Americas,1,21.99
11537,12513,Americas,1,18.56
11538,38026,Europe,4,25.99
11539,36210,Ancient Civilizations,7,12.0
11540,19931,Americas,1,
11541,3639,Africa,6,23.65
11542,6502,Americas,1,9.95
11543,35848,Americas,1,21.95
11544,6909,Asia,2,23.94
11545,20123,Americas,1,
11546,33747,Americas,1,
11547,11543,Americas,1,21.99
11548,1514,Europe,4,11.55
11549,21222,Americas,1,24.71
11550,35957,Americas,1,
11551,31877,World,0,18.95
11552,33956,Asia,2,21.15
11553,38786,Military,3,
11554,32539,Americas,1,
11555,14040,Europe,4,
11556,9154,World,0,
11557,32223,Americas,1,5.7
11558,10925,Americas,1,
11559,25645,Americas,1,
11560,18237,Americas,1,14.41
11561,25624,Middle East,8,19.95
11562,22682,Military,3,9.22
11563,20363,Americas,1,38.33
11564,12757,Americas,1,21.99
11565,13623,Americas,1,21.99
11566,32639,Americas,1,11.95
11567,18849,Americas,1,
11568,575,Americas,1,16.62
11569,12223,Americas,1,21.99
11570,4189,Americas,1,19.95
11571,12136,Americas,1,21.99
11572,29772,Americas,1,11.56
11573,3036,Americas,1,
11574,5604,World,0,37.63
11575,12640,Americas,1,21.93
11576,26067,Europe,4,8.75
11577,15057,Americas,1,7.83
11578,35809,Americas,1,17.77
11579,15488,World,0,
11580,37676,Military,3,22.95
11581,22550,Americas,1,27.95
11582,10088,Americas,1,17.99
11583,29611,Americas,1,20.92
11584,39096,Americas,1,
11585,12492,Americas,1,21.99
11586,4209,Americas,1,6.61
11587,4475,Americas,1,
11588,19366,Americas,1,25.0
11589,31712,Americas,1,14.08
11590,16680,World,0,16.56
11591,32515,World,0,10.4
11592,28654,Americas,1,17.13
11593,40754,Asia,2,94.91
11594,32752,Americas,1,22.77
11595,28616,Americas,1,14.57
11596,99,Asia,2,10.87
11597,14277,Military,3,
11598,36453,Americas,1,19.72
11599,31505,Military,3,8.57
11600,39032,World,0,
11601,39538,Military,3,69.99
11602,17080,Americas,1,
11603,34596,Americas,1,23.12
11604,13985,Americas,1,11.45
11605,13620,Americas,1,21.99
11606,8220,Americas,1,
11607,41128,World,0,9.5
11608,38124,Asia,2,13.25
11609,38313,World,0,
11610,39785,Americas,1,23.17
11611,30785,Military,3,49.0
11612,20395,Americas,1,27.3
11613,21039,Military,3,5.65
11614,24477,Americas,1,39.95
11615,21165,Americas,1,
11616,35582,Americas,1,17.99
11617,9802,World,0,18.57
11618,33088,Americas,1,8.42
11619,6867,Asia,2,17.08
11620,38746,Europe,4,44.05
11621,3772,Americas,1,25.8
11622,9193,World,0,3.5
11623,5658,Military,3,17.94
11624,10470,Americas,1,
11625,32666,Americas,1,22.16
11626,3787,Americas,1,19.47
11627,23628,Military,3,9.95
11628,4688,Middle East,8,22.24
11629,30092,Americas,1,10.0
11630,17210,Military,3,19.23
11631,5155,Europe,4,10.75
11632,37119,Europe,4,14.47
11633,27211,Americas,1,14.4
11634,21426,World,0,12.45
11635,25005,Americas,1,
11636,4399,World,0,26.0
11637,35746,Americas,1,15.31
11638,11963,Americas,1,14.35
11639,13094,Americas,1,21.65
11640,16010,Americas,1,
11641,31382,Americas,1,24.76
11642,9153,Europe,4,
11643,20227,Americas,1,
11644,27556,Americas,1,22.96
11645,15661,World,0,13.52
11646,37144,Military,3,17.95
11647,25412,Military,3,3.99
11648,27235,Europe,4,21.16
11649,20052,Americas,1,7.98
11650,37268,Europe,4,28.29
11651,31800,Americas,1,34.92
11652,16401,Americas,1,16.95
11653,41540,Military,3,24.95
11654,41111,Americas,1,
11655,37580,Military,3,25.16
11656,24493,Americas,1,14.95
11657,41004,Europe,4,11.98
11658,1635,World,0,14.95
11659,1226,Europe,4,20.8
11660,1008,World,0,
11661,8866,Europe,4,12.46
11662,5477,Americas,1,15.44
11663,23400,Americas,1,
11664,12080,Americas,1,21.99
11665,28189,Americas,1,20.38
11666,7574,Americas,1,
11667,21763,Military,3,17.95
11668,41258,Americas,1,
11669,21896,World,0,14.99
11670,30637,Americas,1,30.0
11671,19625,Americas,1,17.93
11672,24551,Ancient Civilizations,7,53.08
11673,35407,Americas,1,19.54
11674,13098,Americas,1,19.79
11675,32227,Americas,1,13.78
11676,6656,Americas,1,
11677,13610,Americas,1,21.99
11678,35615,Americas,1,16.89
11679,14749,Military,3,38.69
11680,33409,Americas,1,21.99
11681,33273,Middle East,8,15.29
11682,875,Europe,4,19.03
11683,26076,World,0,19.95
11684,26348,Americas,1,10.87
11685,11339,Americas,1,21.99
11686,32923,Military,3,86.95
11687,35130,Americas,1,15.12
11688,23158,World,0,
11689,37671,Military,3,17.95
11690,14875,World,0,13.99
11691,30194,World,0,6.99
11692,32502,Americas,1,
11693,10710,Americas,1,
11694,22781,Americas,1,
11695,22594,Americas,1,
11696,22194,Americas,1,12.95
11697,20903,Asia,2,27.0
11698,10577,World,0,23.87
11699,41295,Military,3,35.89
11700,32279,Americas,1,20.99
11701,2948,Americas,1,55.1
11702,20286,Americas,1,
11703,35784,Americas,1,12.88
11704,17781,Americas,1,35.0
11705,37798,Military,3,18.95
11706,28550,Americas,1,19.1
11707,3714,World,0,7.98
11708,13064,Americas,1,16.06
11709,837,Americas,1,15.5
11710,22127,Americas,1,
11711,4003,Americas,1,
11712,3560,World,0,17.2
11713,5139,Europe,4,16.4
11714,20135,Americas,1,19.95
11715,20068,Americas,1,
11716,18954,Military,3,
11717,20380,Americas,1,
11718,7924,Ancient Civilizations,7,
11719,11342,Americas,1,16.85
11720,30417,Americas,1,27.68
11721,27857,Americas,1,25.91
11722,21887,Europe,4,3.94
11723,243,Europe,4,4.99
11724,34470,Americas,1,16.18
11725,14682,Americas,1,24.49
11726,36172,Americas,1,
11727,23096,Americas,1,28.95
11728,20192,Asia,2,19.28
11729,16825,World,0,
11730,1859,World,0,
11731,13352,Americas,1,19.79
11732,26802,World,0,5.2
11733,20139,Americas,1,21.55
11734,9293,Americas,1,
11735,3989,Military,3,
11736,18784,Military,3,
11737,7171,World,0,
11738,37717,Military,3,
11739,10887,Americas,1,
11740,6148,Americas,1,24.93
11741,28493,Americas,1,20.43
11742,38351,Africa,6,
11743,28267,Americas,1,17.38
11744,12839,Americas,1,17.39
11745,21051,Americas,1,18.56
11746,12044,Americas,1,16.43
11747,16072,Ancient Civilizations,7,
11748,19085,World,0,19.62
11749,5416,Ancient Civilizations,7,
11750,2908,Europe,4,
11751,3294,Americas,1,
11752,17555,Americas,1,30.98
11753,40927,World,0,
11754,39244,Americas,1,12.95
11755,7495,World,0,21.46
11756,7022,Americas,1,44.99
11757,35514,Americas,1,15.38
11758,7103,World,0,
11759,3496,Americas,1,29.66
11760,2449,World,0,
11761,41474,Military,3,83.23
11762,30625,Americas,1,21.41
11763,4524,Europe,4,46.8
11764,20294,Americas,1,
11765,21218,Americas,1,13.42
11766,5547,World,0,
11767,14916,Americas,1,39.95
11768,19331,Military,3,
11769,30517,Americas,1,17.91
11770,27512,Americas,1,41.87
11771,25637,Americas,1,
11772,27299,Americas,1,
11773,5514,Americas,1,10.0
11774,1406,Military,3,18.0
11775,1873,Europe,4,
11776,3637,Americas,1,17.95
11777,21454,World,0,13.2
11778,30358,Military,3,12.95
11779,4759,Military,3,8.93
11780,28486,Americas,1,17.36
11781,24115,Military,3,9.5
11782,19015,Military,3,53.25
11783,32513,World,0,9.95
11784,26161,Military,3,15.0
11785,27583,Historical Study & Educational Resources,9,9.99
11786,13577,Americas,1,19.31
11787,23304,World,0,
11788,13631,Americas,1,21.94
11789,5317,Americas,1,39.99
11790,7080,Europe,4,
11791,11904,Americas,1,14.86
11792,22855,Americas,1,
11793,2536,Military,3,
11794,16207,Americas,1,5.35
11795,7118,Europe,4,
11796,4716,Americas,1,
11797,18844,Americas,1,
11798,6872,Europe,4,
11799,16262,World,0,24.52
11800,5472,Europe,4,18.55
11801,36717,Europe,4,17.95
11802,4320,Americas,1,
11803,28650,Americas,1,15.54
11804,16637,Americas,1,21.81
11805,7917,World,0,18.17
11806,24589,Americas,1,
11807,32527,Asia,2,18.12
11808,34619,Americas,1,14.95
11809,24696,Americas,1,
11810,15013,Europe,4,
11811,18644,Military,3,15.93
11812,24962,Americas,1,
11813,10174,World,0,18.64
11814,27130,Americas,1,41.76
11815,11035,Europe,4,
11816,35364,Americas,1,18.53
11817,28792,Americas,1,17.57
11818,31698,World,0,21.92
11819,27619,Europe,4,13.25
11820,41253,Americas,1,6.28
11821,27522,World,0,50.4
11822,29302,Military,3,25.25
11823,28686,Americas,1,19.46
11824,29597,Americas,1,
11825,32480,Military,3,49.96
11826,20772,Americas,1,21.28
11827,23421,Americas,1,
11828,40117,Military,3,30.0
11829,40612,Americas,1,
11830,10993,Americas,1,31.45
11831,20453,Americas,1,
11832,21643,Americas,1,17.95
11833,13253,Americas,1,21.99
11834,24862,Americas,1,
11835,34883,Military,3,24.32
11836,6455,Americas,1,12.59
11837,1923,Americas,1,
11838,20283,Americas,1,59.95
11839,8478,Americas,1,
11840,37618,Military,3,13.59
11841,10642,Americas,1,12.99
11842,24636,World,0,20.0
11843,23909,World,0,5.7
11844,19662,Americas,1,6.42
11845,31208,Americas,1,
11846,8014,Americas,1,24.92
11847,4614,Europe,4,37.0
11848,4109,Americas,1,41.61
11849,19067,Americas,1,
11850,16115,Africa,6,14.32
11851,6355,Americas,1,12.6
11852,23439,Americas,1,18.45
11853,34122,Americas,1,30.0
11854,17050,Americas,1,
11855,26202,World,0,
11856,36003,Americas,1,13.46
11857,8292,World,0,
11858,17964,Asia,2,
11859,37855,Europe,4,44.45
11860,13997,Americas,1,
11861,12024,Americas,1,21.99
11862,31252,Americas,1,19.95
11863,24008,Americas,1,13.22
11864,4121,Americas,1,36.95
11865,38903,Americas,1,13.99
11866,33522,Americas,1,19.99
11867,38477,Middle East,8,9.08
11868,7075,World,0,
11869,2033,Americas,1,15.0
11870,7320,Americas,1,
11871,23607,Americas,1,19.95
11872,9771,Americas,1,23.0
11873,38729,Military,3,
11874,685,Americas,1,20.24
11875,4375,Europe,4,4.25
11876,19265,Americas,1,18.96
11877,27003,Americas,1,
11878,17433,Americas,1,19.95
11879,33051,World,0,5.5
11880,35480,Americas,1,16.19
11881,16841,World,0,15.95
11882,36369,Ancient Civilizations,7,26.96
11883,17972,Americas,1,49.95
11884,40353,Americas,1,27.01
11885,14023,Europe,4,19.99
11886,22849,Americas,1,30.55
11887,8344,Americas,1,25.45
11888,9517,World,0,21.1
11889,7136,World,0,
11890,12898,Americas,1,21.99
11891,34632,Americas,1,14.09
11892,6248,World,0,15.0
11893,26405,Europe,4,36.99
11894,6744,Americas,1,20.46
11895,7850,World,0,
11896,2375,Historical Study & Educational Resources,9,
11897,29803,Americas,1,10.95
11898,3517,Americas,1,
11899,19066,Americas,1,11.6
11900,40801,Military,3,
11901,9774,Americas,1,
11902,16085,World,0,
11903,40266,Military,3,34.99
11904,28778,Americas,1,
11905,13075,Americas,1,17.39
11906,18495,Americas,1,
11907,2361,Americas,1,
11908,3480,Americas,1,
11909,6758,World,0,18.64
11910,20994,Americas,1,35.0
11911,15673,World,0,10.42
11912,23687,Americas,1,12.71
11913,1336,Europe,4,
11914,27418,Americas,1,29.32
11915,12179,Americas,1,18.24
11916,23156,World,0,21.36
11917,5659,Americas,1,11.9
11918,12407,Americas,1,21.99
11919,36474,Military,3,20.63
11920,2201,World,0,24.44
11921,26859,Americas,1,18.48
11922,16655,Americas,1,
11923,40278,Military,3,49.99
11924,39482,Military,3,21.26
11925,10314,Americas,1,
11926,32216,World,0,19.99
11927,4982,Military,3,13.45
11928,10881,Military,3,21.08
11929,12322,Americas,1,21.99
11930,1655,Asia,2,30.95
11931,12736,Americas,1,19.79
11932,25239,Asia,2,13.16
11933,41210,Americas,1,2.83
11934,16413,Americas,1,18.95
11935,9137,World,0,33.79
11936,13312,Americas,1,19.63
11937,30042,World,0,14.39
11938,177,Americas,1,24.01
11939,37865,Military,3,19.95
11940,29045,Europe,4,12.23
11941,12737,Americas,1,21.94
11942,27035,Military,3,3.9
11943,25367,Americas,1,
11944,2059,Americas,1,
11945,8459,World,0,
11946,18805,Americas,1,10.95
11947,31938,Americas,1,29.5
11948,40244,Americas,1,
11949,22101,Americas,1,12.88
11950,17115,Americas,1,
11951,12802,Americas,1,21.99
11952,27040,Americas,1,
11953,4842,Americas,1,18.95
11954,32340,Americas,1,
11955,25277,Europe,4,
11956,39084,Americas,1,
11957,22557,Americas,1,
11958,5135,Europe,4,
11959,7768,Americas,1,16.95
11960,37659,Military,3,22.95
11961,37366,World,0,36.0
11962,17914,Americas,1,
11963,35607,Americas,1,18.77
11964,16221,World,0,
11965,28987,Military,3,17.57
11966,25632,Americas,1,5.0
11967,7442,Asia,2,17.04
11968,12845,Americas,1,19.79
11969,18649,Europe,4,16.97
11970,16918,Americas,1,
11971,10061,Military,3,11.43
11972,31456,Americas,1,14.25
11973,39681,Military,3,69.95
11974,15868,World,0,19.16
11975,27745,Americas,1,26.0
11976,15676,World,0,17.62
11977,3198,Americas,1,20.12
11978,4304,Americas,1,30.0
11979,12784,Americas,1,19.79
11980,22059,Americas,1,
11981,39288,Americas,1,19.1
11982,32644,Americas,1,27.49
11983,28119,Americas,1,12.85
11984,29745,Americas,1,16.72
11985,33910,Military,3,12.95
11986,25253,World,0,
11987,6876,Americas,1,7.66
11988,14921,Americas,1,37.95
11989,40930,World,0,33.91
11990,622,Americas,1,
