paperId,title,year,venue,citationCount,similarity,buckets,authors,tldr,found_via,abstract_preview,already_cited
0061f11d4aaa1eb8a3ca4b22c8e48cea7e5c5963,Select-And-Extract: A Lightweight Plugin for Retrieval-Augmented Generation,2026,unavailable,0,0.8038,F,Chenming Tang; Jiawei Han,unavailable,GraphRAG:citations,Retrieval-augmented generation (RAG) for language model (LM) systems fundamentally has two failure modes: retrieval failure and reading failure. The former fails to recall the right pieces of informat,no
665aeeb25b116ed9ab39c21111229552db7e4e2f,SkillDAG: Self-Evolving Typed Skill Graphs for LLM Skill Selection at Scale,2026,arXiv.org,11,0.8038,F,Tong Bai; Zheng-Lin Wan; P. Zhou; Xingrui Yu; Wang-Bo Zhao; Yang You; Ivor W. Tsang,unavailable,LightRAG:citations,"As LLM agents adopt large skill libraries, selecting the right subset becomes a structural problem rather than a similarity-matching one: skills depend on, conflict with, specialize, or duplicate one ",no
07b91871eb6042402072d930b5390ea2262fcd87,MoG: Mixture of Experts for Graph-based Retrieval-Augmented Generation,2026,arXiv.org,0,0.8038,C,Zheng Yuan; Chuang Zhou; Lin-Hao Luo; Si-Yu An; Di Yin; Xing Sun; Xiao Huang,unavailable,LightRAG:citations,"Retrieval-augmented generation is intensively studied to ground large language models on external evidence. However, retrieving from a unified knowledge base could inevitably introduce irrelevant info",no
c3b79799bbfbd3acfd6532ae9c6ab95ca1634e6b,Relatron: Automating Relational Machine Learning over Relational Databases,2026,arXiv.org,2,0.8036,T,Zhikai Chen; Han Xie; Jian Zhang; Jiliang Tang; Xiang Song; H. Rangwala,unavailable,AutoG:citations,"Predictive modeling over relational databases (RDBs) powers applications, yet remains challenging due to capturing both cross-table dependencies and complex feature interactions. Relational Deep Learn",no
ab6a699aaf7a4741f6a5e6a16907f65c74414c04,Towards multimodal graph large language model,2025,Science China Information Sciences,5,0.8032,F,Xin Wang; Zeyang Zhang; Linxin Xiao; Haibo Chen; Chendi Ge; Wenwu Zhu,unavailable,OFA:citations,"Multimodal graphs, which integrate diverse multimodal features and relations, are ubiquitous in real-world applications. However, existing multimodal graph learning methods are typically trained from ",no
0f492e41291938c3b06b422bec558d0a3d713077,RH-RAG: Trustworthy Long-Form Generation for Privacy-Constrained Settings,2026,unavailable,0,0.8032,F,Rajbhan Singh,unavailable,GraphRAG:citations,"Generating long-form content from extensive internal reports remains challenging for organizations operating under strict privacy and security constraints, where proprietary cloud-based LLM APIs are o",no
96a6f62de3602ca4f8be1717767964a9139ac9b1,Federated Graph Learning with Graphless Clients,2024,Trans. Mach. Learn. Res.,4,0.8031,F,Xingbo Fu; Song Wang; Yushun Dong; Binchi Zhang; Chen Chen; Jundong Li,unavailable,GSL_IDGL:citations,"Federated Graph Learning (FGL) is tasked with training machine learning models, such as Graph Neural Networks (GNNs), for multiple clients, each with its own graph data. Existing methods usually assum",no
71683e224ab91617950956b5005ed0439a733a71,Learning to learn by gradient descent by gradient descent,2016,Neural Information Processing Systems,2247,0.803,F,Marcin Andrychowicz; Misha Denil; Sergio Gomez Colmenarejo; Matthew W. Hoffman; David Pfau; T. Schaul; Nando de Freitas,unavailable,NAS_ZophLe:references,"The move from hand-designed features to learned features in machine learning has been wildly successful. In spite of this, optimization algorithms are still designed by hand. In this paper we show how",no
7862e921b75df4efc5e05975460cf39cfe7cd7a3,ControBench: An Interaction-Aware Benchmark for Controversial Discourse Analysis on Social Networks,2026,arXiv.org,0,0.8029,F,Ta Thanh Thuy; Jiaqi Zhu; Xuan Liu; Linjing Shang; Reihaneh Rabbany; Guillaume Rabusseau; Lihui Chen; Yilun Zheng; Si-Tao Luan,unavailable,"CS-TAG:citations,GLEM:citations","Understanding how people argue across ideological divides online is important for studying political polarization, misinformation, and content moderation. Existing datasets capture only part of this p",no
80ba6bcc8068556359c7193c22d941e3b0b29e6e,Heterogeneous Network Representation Learning: A Unified Framework with Survey and Benchmark,2020,IEEE Transactions on Knowledge and Data Engineering,288,0.8028,F,Carl Yang; Yuxin Xiao; Yu Zhang; Yizhou Sun; Jiawei Han,unavailable,AutoG:references,"Since real-world objects and their interactions are often multi-modal and multi-typed, heterogeneous networks have been widely used as a more powerful, realistic, and generic superclass of traditional",no
caabdac745e1f61ae5c6f8d3cbcb45a6c16f8470,Scaling Closed-Loop Feature Channel Configuration with LLMs,2026,arXiv.org,0,0.8028,F,Tolgay Atinc Uzun; R. Timofte; Dmitry Ignatov,unavailable,NAS_ZophLe:citations,Promising initial results in closed-loop large-language-model-based channel-configuration search demonstrated that neural-network widths can be optimized directly through executable code generation an,no
d89a191a4a59a9f5c7a6c20f4bb435881784e6a1,AdsGNN: Behavior-Graph Augmented Relevance Modeling in Sponsored Search,2021,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,71,0.8024,F,Chaozhuo Li; Bochen Pang; Yuming Liu; Hao Sun; Zheng Liu; Xing Xie; Tianqi Yang; Yanling Cui; Liangjie Zhang; Qi Zhang,unavailable,GLEM:references,"Sponsored search ads appear next to search results when people look for products and services on search engines. In recent years, they have become one of the most lucrative channels for marketing. As ",no
7caee6731efb1ecdd5d13c71134848ff40b99a67,Revisiting Graph-Tokenizing Large Language Models: A Systematic Evaluation of Graph Token Understanding,2026,arXiv.org,1,0.8024,F,Zhongjian Zhang; Yue Yu; Mengmei Zhang; Junping Du; Xiao Wang; Chuan Shi,unavailable,CS-TAG:citations,"The remarkable success of large language models (LLMs) has motivated researchers to adapt them as universal predictors for various graph tasks. As a widely recognized paradigm, Graph-Tokenizing LLMs (",no
029ac96c7a83f3d09f406232d484a36ffda40303,From Single- to Cross-Document: Benchmarking Multi-Granularity Event Analysis of Large Language Models,2026,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,0,0.8024,F,Tao Wen; Shuai Shao; Pei Ke; Xu Han; Jie Zou; Guannan Li; Tao Tian; Jin-Jie Qiu; Lan Wang; Ke Qin,unavailable,LightRAG:citations,"Event analysis is an essential and fundamental direction of information extraction, involving various event-centric tasks at different granularity of documents. While large language models (LLMs) have",no
2cf98ef4429d0c538d1ea53319af835b93cd6832,On the Cross-type Homophily of Heterogeneous Graphs: Understanding and Unleashing,2025,International Conference on Information and Knowledge Management,3,0.8024,F,Zhen Tao; Ziyue Qiao; Chaoqi Chen; Zhengyi Yang; Lun Du; Qingqiang Sun,unavailable,GSL_IDGL:citations,"Homophily, the tendency of similar nodes to connect, is a fundamental phenomenon in network science and a critical factor in the performance of graph neural networks (GNNs). While existing studies pri",no
ad3dfb2514cb0c899fcb9a14d229ff2a6018892f,Deep Bidirectional Language-Knowledge Graph Pretraining,2022,Neural Information Processing Systems,293,0.8023,F,Michihiro Yasunaga; Antoine Bosselut; Hongyu Ren; Xikun Zhang; Christopher D. Manning; Percy Liang; J. Leskovec,unavailable,TAPE:references,"Pretraining a language model (LM) on text has been shown to help various downstream NLP tasks. Recent works show that a knowledge graph (KG) can complement text data, offering structured background kn",no
a0be0ec62626cc2f4d672b98a7a7ceab0104fe19,Efficient Automatic Machine Learning via Design Graphs,2022,arXiv.org,1,0.8021,D,Shirley Wu; Jiaxuan You; J. Leskovec; Rex Ying,unavailable,AutoML_graph:citations,"Despite the success of automated machine learning (AutoML), which aims to find the best design, including the architecture of deep networks and hyper-parameters, conventional AutoML methods are comput",no
75d1abc1d827c8f90ce1de7dfd8925c1cd33c727,Graph Adversarial Defense via Hilbert-Schmidt Independence Criterion against Influence Maximization Attacks,2026,The Web Conference,1,0.8021,F,Yuxin Guo; Jianqing Liang; Kai-Xuan Yao; Zhihao Guo; Jiye Liang,unavailable,GSL_ProGNN:citations,"Graph Neural Networks (GNNs) demonstrate promising performance in data mining yet exhibit inherent vulnerabilities to adversarial attacks. Even imperceptible perturbations degrade model performance, s",no
a992b980a1e9e8cee63e7aab1937ad4680b3341e,Narrative World Model: Narratology-Grounded Writer Memory for Long-Form Fiction,2026,arXiv.org,1,0.8019,C,M. Saifullah; Thomas Kornmaier; Taaha Kazi; Vasu Sharma; A. Kanade; Aanand Kumar Yadav,unavailable,LightRAG:citations,"Long-form fiction writers need memory that answers multi-hop questions about evolving story state: who knows a secret and when they learned it, whether an event preceded the narration that revealed it",no
e6d24ab298d7f0394c94bdea5cb73cc7ee3a159f,Toward Effective and Reliable LLM Agents via Dynamic Ontology,2026,unavailable,0,0.8017,F,Xiaohui Zhang; Zequn Sun; Cheng Yang; Yuanning Cui; Lingbing Guo; Wei Hu,unavailable,GraphRAG:citations,"Large language model (LLM) agents rely heavily on knowledge encoded in model parameters or presented as unstructured context. In domain-specific tasks, this leaves important semantic connections impli",no
26bc9195c6343e4d7f434dd65b4ad67efe2be27a,XGBoost: A Scalable Tree Boosting System,2016,Knowledge Discovery and Data Mining,62051,0.8015,F,Tianqi Chen; Carlos Guestrin,unavailable,AutoG:references,"Tree boosting is a highly effective and widely used machine learning method. In this paper, we describe a scalable end-to-end tree boosting system called XGBoost, which is used widely by data scientis",no
1dbce654c9d0050c132e7fae8163ec1e046a3596,Generalizing GNNs with Tokenized Mixture of Experts,2026,Proceedings of the 32nd ACM SIGKDD Conference on Knowledge Discovery and Data Mining V.2,1,0.8015,F,Xiaoguang Guo; Zehong Wang; Jia-Zheng Li; Shawn Spitzel; Qi Yang; Kaize Ding; Jundong Li; Chuxu Zhang,unavailable,"GSL_ProGNN:citations,OFA:citations","Deployed graph neural networks (GNNs) operate as frozen snapshots, yet must simultaneously fit clean data, generalize under distribution shifts, and remain stable against input perturbations---three g",no
75bbaa297cb4c5603648e88df6a4c592d79d6d2b,Cooperation of Experts: Fusing Heterogeneous Information with Large Margin,2025,International Conference on Machine Learning,14,0.8014,F,Shuo Wang; Shunyang Huang; Jinghui Yuan; Zhixiang Shen; Zhao Kang,unavailable,GSL_IDGL:citations,"Fusing heterogeneous information remains a persistent challenge in modern data analysis. While significant progress has been made, existing approaches often fail to account for the inherent heterogene",no
4fd5c4d2341d05ca9f1dc072e01f75b40876f521,How to Learn a Graph from Smooth Signals,2016,International Conference on Artificial Intelligence and Statistics,606,0.8014,F,Vassilis Kalofolias,unavailable,GSL_IDGL:references,"We propose a framework that learns the graph structure underlying a set of smooth signals. Given $X\in\mathbb{R}^{m\times n}$ whose rows reside on the vertices of an unknown graph, we learn the edge w",no
fa3fa16806b19151c375860cff6d049be3fae42e,Improving Relevance Modeling via Heterogeneous Behavior Graph Learning in Bing Ads,2022,Knowledge Discovery and Data Mining,24,0.8013,F,Bochen Pang; Chaozhuo Li; Yuming Liu; Jianxun Lian; Jianan Zhao; Hao Sun; Weiwei Deng; Xing Xie; Qi Zhang,unavailable,GLEM:references,"As the fundamental basis of sponsored search, relevance modeling measures the closeness between the input queries and the candidate ads. Conventional relevance models solely rely on the textual data, ",no
66f17fd6ec78d2869a9fc526f322a561c24c1d8a,Hierarchical and Permutation-Invariant Feature Transformation Learning via Policy-Guided Embedding Search,2026,unavailable,0,0.8013,T,Rui Liu; Tao Zhe; Yanyong Huang; Sankha Narayan Guria; Xiao Luo; Wei Fan; Yanjie Fu; Dong-Jie Wang,unavailable,AutoML_graph:citations,Feature transformation improves predictive performance on tabular data by constructing informative abstractions from raw features. Recent generative approaches encode transformation knowledge into con,no
7de74aadbbf06cb41b08a523108f4859604c6544,LivingRAG: Augmenting Graph RAG with Experience,2026,unavailable,0,0.8012,C,Yuqing Cui; Zongye Zhang; Qingjie Liu,unavailable,GraphRAG:citations,"Graph-based RAG improves multi-hop question answering by organizing evidence as a knowledge graph. However, most existing RAG systems process each query in isolation and discard useful reasoning from ",no
c603af6acdb73ac461d402c279e31567ccb16726,Robust graph structure learning under heterophily,2025,Neural Networks,12,0.8012,A,Xuanting Xie; Wenyu Chen; Zhao Kang,unavailable,GSL_IDGL:citations,A graph is a fundamental mathematical structure in characterizing relations between different objects and has been widely used on various learning tasks. Most methods implicitly assume a given graph t,no
1f70c8f0045b97ed5afa1e1166b14ff50e62862e,Modality as Heterogeneity: Node Splitting and Graph Rewiring for Multimodal Graph Learning,2026,Neural Networks,1,0.8011,F,Yihang Zhang; E. Kuruoğlu,unavailable,CS-TAG:citations,"Multimodal graphs are gaining increasing attention due to their rich representational power and wide applicability, yet they introduce substantial challenges arising from severe modality confusion. To",no
06d71a65aff724ae8655f5bc39a635fb25ed4315,Mario: Multimodal Graph Reasoning with Large Language Models,2026,arXiv.org,1,0.8009,F,Yuan-Fu Sun; Kang Li; Peng Guo; Jia-Jin Liu; Qiaoyu Tan,unavailable,TAPE:citations,"Recent advances in large language models (LLMs) have opened new avenues for multimodal reasoning. Yet, most existing methods still rely on pretrained vision-language models (VLMs) to encode image-text",no
4ae339e2c2a8c75aca45a0b6f4f0dcf9ab91069e,Dynamic nested hierarchies: self-evolving machine learning architectures for lifelong learning,2026,Frontiers in Artificial Intelligence,1,0.8008,F,Akbar Anbar Jafari; C. Ozcinar; G. Anbarjafari,unavailable,NAS_ZophLe:citations,"Contemporary machine learning models, including large language models, exhibit remarkable capabilities in static tasks yet falter in non-stationary environments due to rigid architectures that hinder ",no
c1a13ed7ef722e6442ef4f3ffdd7614b9d8dc8ac,Do Not Train It: A Linear Neural Architecture Search of Graph Neural Networks,2023,International Conference on Machine Learning,17,0.8008,D,Peng Xu; Lin Zhang; Xuan Liu; Jiaqi Sun; Yue Zhao; Haiqing Yang; Bei Yu,unavailable,AutoML_graph:citations,"Neural architecture search (NAS) for Graph neural networks (GNNs), called NAS-GNNs, has achieved significant performance over manually designed GNN architectures. However, these methods inherit issues",no
6a9141868477a5aaf9b040867cfff75efea4f06d,BayMOTH: Bayesian optiMizatiOn with meTa-lookahead - a simple approacH,2026,arXiv.org,0,0.8007,F,R. Ejaz; V. Gopalaswamy; Ricardo Luna; A. Lees; Vineet Gundecha; C. Kanan; S. Sarkar; Riccardo Betti,unavailable,NAS_ZophLe:citations,Bayesian optimization (BO) has for sequential optimization of expensive black-box functions demonstrated practicality and effectiveness in many real-world settings. Meta-Bayesian optimization (meta-BO,no
515a21e90117941150923e559729c59f5fdade1c,The Concrete Distribution: A Continuous Relaxation of Discrete Random Variables,2016,International Conference on Learning Representations,3021,0.8006,F,Chris J. Maddison; A. Mnih; Y. Teh,unavailable,AutoML_graph:references,The reparameterization trick enables optimizing large scale stochastic computation graphs via gradient descent. The essence of the trick is to refactor each stochastic node into a differentiable funct,no
9209469f9e54b8542b66dc7fffea9547853f7d6b,"Bilevel Graph Structure Learning, Revisited: Inner-Channel Origins of the Reported Gain",2026,arXiv.org,0,0.8004,"A,E",Minkyoung Kim; Beakcheol Jang,unavailable,"GSL_IDGL:citations,GSL_ProGNN:citations","Bilevel graph structure learning is widely understood to improve graph neural networks by jointly optimizing model parameters and a learned graph structure, with the resulting performance gain attribu",no
13861b061631a48841621d9a9931e72f00791921,GRASP: Graph-Retrieval Automated Scoring Pipeline for Label-Free Multi-Topic Essay Grading,2026,unavailable,0,0.8003,C,Aafreen Husain; Samar Shailendra; S. S. Hashmi,unavailable,GraphRAG:citations,Automated short-answer grading research has historically focused on exams consisting solely of questions pertaining to a single topic. Automatic grading of exams containing questions about more than o,no
3716c5d7c15f9cf656d756ea2bad433d3243663a,"PARNESS: A Paper Harness for End-to-End Automated Scientific Research with Dynamic Workflows, Full-Text Indexing, and Cross-Run Knowledge Accumulation",2026,arXiv.org,3,0.8003,F,Yu-Chen Wang; Zhongzhi Luan,unavailable,NAS_ZophLe:citations,"Recent autonomous research systems -- AI-Scientist, PaperOrchestra, AutoSOTA, DeepResearch, InternAgent, ResearchAgent and others -- show LLM agents can ideate, run experiments and write papers, but e",no
1b6e810ce0afd0dd093f789d2b2742d047e316d5,Chain of Thought Prompting Elicits Reasoning in Large Language Models,2022,Neural Information Processing Systems,22063,0.8001,F,Jason Wei; Xuezhi Wang; Dale Schuurmans; Maarten Bosma; Ed H. Chi; F. Xia; Quoc Le; Denny Zhou,unavailable,AutoG:references,"We explore how generating a chain of thought -- a series of intermediate reasoning steps -- significantly improves the ability of large language models to perform complex reasoning. In particular, we ",no
c23ce8199603ec0fa00defb7a1fe351095d17db3,Diffusion-Guided graph generation for multi-view semi-Supervised classification,2026,Neural Networks,0,0.8001,F,Yilin Wu; Weihong Lin; H. Dong; Jinbo Li; Shiping Wang,unavailable,GSL_IDGL:citations,A considerable number of research focus on multi-view learning because of its ability to obtain better representations. Although many variants of graph convolution have been well adapted to multi-view,no
07dc8eae1cafd71a9e653a5e9ff33ddb6e30f11a,Edge Sparsification via Temporal Forman-Ricci Curvature for Dynamic Graph Learning,2026,unavailable,0,0.8001,F,Poupak Azad; C. Akcora; Kiarash Shamsi,unavailable,GSL_ProGNN:citations,"Temporal graph learning has become essential for analyzing real-world systems whose interactions continuously evolve over time, including financial transaction networks, communication systems, and onl",no
8567b5fc739dc41113bc28275ee34d557fbf9958,Framework for Grounding Healthcare LLMs in a Causal Knowledge Graph: A Cardiovascular Example Pilot,2026,unavailable,0,0.8,F,Ummara Mumtaz; Aimen Noor; Awais Ahmed,unavailable,GraphRAG:citations,"Large language models (LLMs) are increasingly proposed for healthcare decision support, but their evaluations still reward single-answer accuracy rather than reasoning about interventions, mechanisms,",no
192a23131746811ffb427d2b8d2a8f42b580e5e7,SEP-LLM: Professional QA in the SEP Domain Using Retrieval-Augmented LLMs,2026,ICST Transactions on Scalable Information Systems,0,0.7999,C,Chen-Chen Guo; Kehao Wang; Dianhui Mao; Yunlong Xiong; Yiwen Lyu; Jun-Hua Chen,unavailable,LightRAG:citations,"INTRODUCTION: Question answering tasks in the Standard Essential Patent (SEP) domain impose high demands on models for professional terminology comprehension, regulatory interpretation, and factual ac",no
07b360459bb8c29ddab2afc391a297bf12ed5d0e,Cumulative Meta-Learning from Active Learning Queries for Robustness to Spurious Correlations,2026,arXiv.org,0,0.7999,F,Kin Whye Chew; Jingxian Wang,unavailable,NAS_ZophLe:citations,"Spurious correlations in real-world datasets cause machine learning models to rely on irrelevant patterns, undermining reliability, generalization, and fairness. Active learning offers a promising way",no
51a2bc2e8fb8ed47a085df33dd965e57335080a0,Adaptive Graph Convolutional Neural Networks,2018,AAAI Conference on Artificial Intelligence,876,0.7999,F,Ruoyu Li; Sheng Wang; Feiyun Zhu; Junzhou Huang,unavailable,GSL_IDGL:references,"    Graph Convolutional Neural Networks (Graph CNNs) are generalizations of classical CNNs to handle graph data such as molecular data, point could and social networks. Current filters in graph CNNs a",no
357a6608b964cb8dd8260c95fd8c3340120b9174,Bi-EZP: LLM-Guided Bilevel Program Evolution for Ensemble Zero-Cost Proxy Discovery,2026,unavailable,0,0.7997,D,Yu-Tao Lai; K. Lai; Hai-Lin Liu,unavailable,NAS_ZophLe:citations,"Zero-cost proxies enable neural architecture search (NAS) to rank candidate networks from statistics computed at initialization, avoiding repeated training. However, different proxies capture differen",no
ce840188f3395815201b7da49f9bb40d24fc046a,A Survey on Network Embedding,2017,IEEE Transactions on Knowledge and Data Engineering,1183,0.7997,F,Peng Cui; Xiao Wang; J. Pei; Wenwu Zhu,unavailable,AutoML_graph:references,"Network embedding assigns nodes in a network to low-dimensional representations and effectively preserves the network structure. Recently, a significant amount of progresses have been made toward this",no
41f3a3879ff3002acb6e91055594c45cebea9988,HRGNN: Learning Holistically Robust Graph Neural Networks on Noisy Graphs with Label Scarcity,2025,ACM Transactions on Intelligent Systems and Technology,3,0.7997,F,J. Chiu; Cheng-Te Li,unavailable,GSL_ProGNN:citations,"Graph Neural Networks (GNNs) have recently achieved remarkable performance on the node classification task. While most typical GNN models presume that the graph data is clean, however, graphs could be",no
a52a8577570ff864ee507fc186e1c718a03728f0,LLM-Guided Planning for Multi-hop Reasoning over Multimodal Nuclear Regulatory Documents,2026,arXiv.org,0,0.7996,C,Mingyu Jeon; Bokyeong Kim; Suwan Cho; Jae-Young Suh; Yonggyun Yu,unavailable,LightRAG:citations,"Reviewing nuclear regulatory documents requires multi-hop reasoning across tens of thousands of pages, where judgments depend on evidence assembled across multiple chapters. We frame this task as plan",no
8b99a05174e6126a3e8d772cce41e4f0ae550bad,Transforming External Knowledge into Triplets for Enhanced Retrieval in RAG of LLMs,2026,arXiv.org,4,0.7996,F,Xudong Wang; Chaoning Zhang; Qigan Sun; Zhen Huang; Chang Lu; Sheng Zheng; Zeyu Ma; Cai-Yan Qin; Yang Yang; H. Shen,unavailable,LightRAG:citations,"Retrieval-Augmented Generation (RAG) mitigates hallucination in large language models (LLMs) by incorporating external knowledge during generation. However, the effectiveness of RAG depends not only o",no
e22d251504f39d6acbd1e36df520d590323dc89f,Graph4MM: Weaving Multimodal Learning with Structural Information,2025,International Conference on Machine Learning,24,0.7994,F,Xuying Ning; Dongqi Fu; Tianxin Wei; Wujiang Xu; Jingrui He,unavailable,TAPE:citations,"Real-world multimodal data usually exhibit complex structural relationships beyond traditional one-to-one mappings like image-caption pairs. Entities across modalities interact in intricate ways, with",no
2418999de1496738ac60c16ef26aaced56313e0d,HGNAS++: Efficient Architecture Search for Heterogeneous Graph Neural Networks,2023,IEEE Transactions on Knowledge and Data Engineering,36,0.7994,D,Yang Gao; Peng Zhang; Chuan Zhou; Hong Yang; Zhao Li; Yue Hu; P. Yu,unavailable,AutoML_graph:citations,Heterogeneous graphs are commonly used to describe networked data with multiple types of nodes and edges. Heterogeneous Graph Neural Networks (HGNNs) are powerful tools for analyzing heterogeneous gra,no
9472493aa3fc4f3e99b7e8bbe2a0d08c191744ec,Combining LLM Semantic Reasoning with GNN Structural Modeling for Multi-view Multi-Label Feature Selection,2025,AAAI Conference on Artificial Intelligence,1,0.7994,F,Zhiqi Chen; Yu-Zhou Liu; Jia-Rui Liu; Wanfu Gao,unavailable,GSL_ProGNN:citations,"Multi-view multi-label feature selection aims to identify informative features from heterogeneous views, where each sample is associated with multiple interdependent labels. This problem is particular",no
1b849d06814781a1c94914c104756aa0b69e535d,Exploiting Latent Linearity in LLMs Improves Explainable Molecular Representation Learning,2024,unavailable,1,0.7993,F,Zhuoran Li; Xu Sun; Wanyu Lin; Jiannong Cao,unavailable,TAPE:citations,"Large language models (LLMs) have demonstrated broad utility across molecular domains, spanning drug discovery and materials design. Analyzing LLMs'latent representations is crucial for elucidating th",no
18701834b412813ddf68811af8edcf32f77c5915,Improving Relational Deep Learning via Language Model-based Graph Augmentation,2026,International Conference on Big Data and Smart Computing,1,0.7992,T,Kunyoung Kim; Hwiseung Son; Mye M. Sohn,unavailable,AutoG:citations,Graph Neural Networks (GNNs) have recently been adopted in relational deep learning (RDL) to enable machine learning directly on relational databases (RDBs) composed of multiple tables linked via prim,no
151f507c0ee3be9305a194631ce8b86491c0f044,Intent Propagation Contrastive Collaborative Filtering,2025,IEEE Transactions on Knowledge and Data Engineering,5,0.7992,F,Haojie Li; Junwei Du; Guanfeng Liu; Feng Jiang; Yan Wang; Xiaofang Zhou,unavailable,GSL_IDGL:citations,"Disentanglement techniques used in collaborative filtering uncover interaction intents between nodes, improving the interpretability of node representations and enhancing recommendation performance. H",no
05a1de07d5c107bccd75ddcf1d2ee02fc1b40d96,Construction of a large language model for public demands integrating contextual knowledge reasoning and chain of thought,2026,Complex & Intelligent Systems,0,0.7991,F,Wei-Dong Huang; Guoqiang Qin; Xue-Lian Li; Yufan Shen,unavailable,LightRAG:citations,"Efficient and accurate responses to public inquiries are critical for digital government services. However, existing rule-based and retrieval-based systems struggle with vague, multidimensional querie",no
af82c0042aa714d8788cf4b4a8fc480961b1eab6,NAS-Bench-Graph: Benchmarking Graph Neural Architecture Search,2022,Neural Information Processing Systems,43,0.7991,D,Yi Qin; Ziwei Zhang; Xin Wang; Zeyang Zhang; Wenwu Zhu,unavailable,AutoML_graph:citations,"Graph neural architecture search (GraphNAS) has recently aroused considerable attention in both academia and industry. However, two key challenges seriously hinder the further research of GraphNAS. Fi",no
2e495fd29f7463f517b54a0ae3c3d980d85fde5a,Don't Lose Entities from Retrieval to Generation: Dual Entity Recovery RAG for multi-hop QA,2026,unavailable,0,0.799,"A,C",Heechan Lee; Dong-Young Lim,unavailable,GraphRAG:citations,Retrieval-augmented multi-hop question answering (QA) decomposes a query into sub-questions and decomposes the corpus into smaller retrieval units such as sentences. Both forms of decomposition improv,no
432d59b4d0928e843f3fb948e09f63a89805a073,PolicyKG: An Agentic LLM Pipeline for Translating Institutional Policies into SHACL Knowledge Graphs,2026,unavailable,0,0.799,F,Ponkrit Kaewsawee; Chaklam Silpasuwanchai; Chutiporn Anutariya,unavailable,GraphRAG:citations,Institutional policies stay in natural language while the systems that check compliance demand machine-readable constraints. Bridging that gap is still done by hand. PolicyKG closes the loop. It is an,no
f7590f70662386c94c9c700bff8f0249ab8a8b05,DASH: Fast Differentiable Architecture Search for Hybrid Attention in Minutes on a Single GPU,2026,arXiv.org,0,0.799,F,Weizhe Chen; Miao Zhang; Junpeng Jiang; Ya-Ping Li; Weili Guan; Liqiang Nie,unavailable,NAS_ZophLe:citations,"Hybrid attention architectures are becoming an increasingly important paradigm for improving LLM inference efficiency while preserving model quality, making hybrid architecture design a central proble",no
c57269b9f4c99456c3d3d7575e01fe143342a143,Beyond the Aggregation Dilemma: Prior-Retaining Decoupled Learning for Multimodal Graphs,2026,arXiv.org,0,0.7989,F,Haowen Yan; Xuan Wang; Jun Yin; Shirui Pan; Sen-Zhang Wang; Cheng-Qi Zhang,unavailable,CS-TAG:citations,"Multimodal Attributed Graph Learning (MAGL) integrates intrinsic node attributes with structural topology via graph aggregation. However, as pretrained encoders evolve into Large Foundation Models (LF",no
efcb015ca1c91f53f01a7ca6dbf9a86162b1cb9c,Federated Prototype Graph Learning,2025,arXiv.org,2,0.7987,F,Zhengyu Wu; Xun-Kai Li; Yin-Lin Zhu; Rong-Hua Li; Guoren Wang; Chenghu Zhou,unavailable,OFA:citations,"In recent years, Federated Graph Learning (FGL) has gained significant attention for its distributed training capabilities in graph-based machine intelligence applications, mitigating data silos while",no
d6dbd3879807baff25ac165e84d66b44060e392f,Data-Driven AI Solutions for Accelerating Enterprise Knowledge Retrieval: A Multi-Agent Framework to Reduce Preliminary Bottlenecks in Software Development and Infrastructure Deployment,2026,International Journal of Artificial Intelligence and Agent Systems,0,0.7987,F,Het Rachhadiya,unavailable,LightRAG:citations,"This paper presents a comprehensive overview of a data-driven AI framework for enterprise knowledge retrieval, laying out the context and influences that make such solutions highly relevant in current",no
0c132e38c119fa15fe927cc511250f8f750ee742,SA-RAG: Structured and adaptive retrieval-augmented generation for multi-hop question answering,2026,Neural Networks,1,0.7983,C,Mingcong Dang; Sheng-Ling Geng; Yong-Hui Xu; Fubo Wang; Li-zhen Cui,unavailable,LightRAG:citations,"Retrieval-Augmented Generation (RAG) enhances large language models (LLMs) by integrating external knowledge, but existing methods still face multiple challenges in Multi-Hop Question Answering tasks.",no
db3567966c22e86f44273dc5a6d379273452ac06,Pooling Architecture Search for Graph Classification,2021,International Conference on Information and Knowledge Management,89,0.7982,D,Lan Wei; Huan Zhao; Quanming Yao; Zhiqiang He,unavailable,AutoML_graph:citations,"Graph classification is an important problem with applications across many domains, like chemistry and bioinformatics, for which graph neural networks (GNNs) have been state-of-the-art (SOTA) methods.",no
473eb062612a17c965eaa62136322f0dec6b1f8e,Data-Copilot: Bridging Billions of Data and Humans with Autonomous Workflow,2023,arXiv.org,106,0.798,F,Wenqi Zhang; Yongliang Shen; Weiming Lu; Y. Zhuang,unavailable,AutoG:references,"Industries such as finance, meteorology, and energy generate vast amounts of data daily. Efficiently managing, processing, and displaying this data requires specialized expertise and is often tedious ",no
4eb10ec5b3270c357dad31061ee0922f2965d71f,Who Speaks Matters: Authority-Aware Multi-View RAG over Italian Parliamentary Proceedings,2026,unavailable,0,0.798,F,Mirko Tritella; Riccardo Pozzi; Matteo Palmonari,unavailable,GraphRAG:citations,"Parliamentary proceedings are a primary record of democratic deliberation, yet their volume and fragmentation make multi-perspective access difficult for citizens, journalists, and researchers. Applyi",no
