paperId,title,year,venue,citationCount,similarity,tldr,authors,found_via,abstract_preview,arxiv,doi,oa_pdf,buckets,already_cited
be67ca7c2d5f706cbd8e7379369e310b2d255ae4,"From Text to Knowledge with Graphs: modelling, querying and exploiting textual content",2023,arXiv.org,0,0.876,The vision in this paper is that graphs can be a well-suited text content representation once annotated and the right querying and analytics techniques are applied.,Genoveva Vargas-Solar; Mirian Halfeld Ferrari Alves; Anne-Lyse Minard Forst,AutoML_graph:citations,"This paper highlights the challenges, current trends, and open issues related to the representation, querying and analytics of content extracted from texts. The internet contains vast text-based infor",2310.06122,10.48550/arXiv.2310.06122,https://arxiv.org/pdf/2310.06122,F,no
cfcd1c2db15f21646e14664c8e59541ff6df9e30,LLM as GNN: Graph Vocabulary Learning for Text-Attributed Graph Foundation Models,2025,arXiv.org,36,0.8759,unavailable,Xi Zhu; Haochen Xue; Ziwei Zhao; Wujiang Xu; Jingyuan Huang; Ming-Hao Guo; Qifan Wang; Kaixiong Zhou; Yongfeng Zhang,"CS-TAG:citations,GLEM:citations,OFA:citations,TAPE:citations","Text-Attributed Graphs (TAGs), where each node is associated with text descriptions, are ubiquitous in real-world scenarios. They typically exhibit distinctive structure and domain-specific knowledge,",2503.03313,10.48550/arXiv.2503.03313,unavailable,B,no
303b7d0a81395562e3a46578a89d6821ce564a8b,SimTeG: A Frustratingly Simple Approach Improves Textual Graph Learning,2023,arXiv.org,101,0.8758,"SimTeG, a frustratingly Simple approach for Textual Graph learning that does not innovate in frameworks, models, and tasks, is presented and it is shown that this approach significantly improves the performance of various GNNs on multiple graph benchmarks.",Keyu Duan; Qian Liu; Tat-seng Chua; Shuicheng Yan; Wei Tsang Ooi; Qizhe Xie; Junxian He,"GLEM:citations,TAPE:references,UltraTAG:references","Textual graphs (TGs) are graphs whose nodes correspond to text (sentences or documents), which are widely prevalent. The representation learning of TGs involves two stages: (i) unsupervised feature ex",2308.02565,10.48550/arXiv.2308.02565,https://arxiv.org/pdf/2308.02565,F,no
882829b51c75833963d0a2f3e8b18e57148e4ae2,Exploring Graph Learning Tasks with Pure LLMs: A Comprehensive Benchmark and Investigation,2025,Annual Meeting of the Association for Computational Linguistics,10,0.8756,"The findings show that LLMs, particularly those with instruction tuning, greatly outperform traditional graph learning models in few-shot settings, exhibit strong domain transferability, and demonstrate excellent generalization and robustness.",Yuxiang Wang; Xinnan Dai; Wen-Qi Fan; Yao Ma,OFA:citations,"In recent years, large language models (LLMs) have emerged as promising candidates for graph tasks. Many studies leverage natural language to describe graphs and apply LLMs for reasoning, yet most foc",2502.18771,10.18653/v1/2026.findings-acl.389,https://aclanthology.org/2026.findings-acl.389.pdf,F,no
58981305f6542d9a7ee80f5b5111bca4a58d7aaa,NETEFFECT: Discovery and Exploitation of Generalized Network Effects,2022,Pacific-Asia Conference on Knowledge Discovery and Data Mining,2,0.8755,"NetEffect, a graph mining approach to address the above issues, discovers the unexpected absence of GNE in numerous graphs, which were recognized to exhibit heterophily and shows that incorporating GNE is effective on node classification.",Meng-Chieh Lee; Shubhranshu Shekhar; Jaemin Yoo; C. Faloutsos,AutoG:references,"Given a large graph with few node labels, how can we (a) identify whether there is generalized network-effects (GNE) or not, (b) estimate GNE to explain the interrelations among node classes, and (c) ",2301.00270,10.1007/978-981-97-2242-6_24,unavailable,F,no
dcfa6b5a0371ec4edaf63eb557674c12b8cdebe8,Surprisingly Simple and Effective Multi-Domain Graph Foundation Model through Graph-to-Table Alignment,2026,arXiv.org,1,0.8755,"GTAlign is proposed, a surprisingly simple yet effective Graph-to-Table Alignment framework for text-free Graph Foundation Model, and a community-guided continual pre-training, where pseudo-labels derived from graph community are used to construct few-shot prediction episodes.",Chun-Yu Hu; Tian-Yin Liao; Ge Lan; Xingxuan Zhang; Jianxin Li; Peng Cui; Ziwei Zhang,OFA:citations,Graph Foundation Models (GFMs) have emerged as a promising paradigm for learning transferable representations across diverse graph domains. Recent advancements in GFMs have been largely dominated by t,2607.11374,10.48550/arXiv.2607.11374,unavailable,F,no
56a01c62f7418f0c3a811960ae2e51f305bc6213,DocNavRAG: Document-Structured Graph RAG with Stateful Evidence Construction for Complex Document Question Answering,2026,unavailable,0,0.8754,"DocNavRAG is introduced, which organizes document hierarchies and cross-region relations into a navigable graph, exposes graph operations for locating, navigating, expanding, and fetching, and maintains an evolving evidence state to guide retrieval until sufficient evidence is collected.",Dong Xie; Yao Tian; Hao Zhang; Yifei Yuan; Tieyun Qian; Ming Zhong; Jiawei Jiang; Yuanyuan Zhu School of Computer Science; Wuhan University; The Barcelona Institute of Science; Technology; The Chinese University of Hong Kong; Eth Zurich,GraphRAG:citations,Answering complex questions over large document collections requires assembling complementary evidence across sections and documents. GraphRAG offers structured retrieval but typically uses fixed trav,2608.01565,unavailable,unavailable,C,no
34ff21555e32faad7b05365b91087394e2e4bcdf,NPC-TAG: Node Prompts for Classification on Text Attributed Graphs with LLMs,2025,2025 IEEE International Conference on Data Mining Workshops (ICDMW),0,0.8752,unavailable,Uras Varolgunes; Mengnan Du; Dantong Yu,"CS-TAG:citations,GLEM:citations","Node classification is a vital task in graph-based deep learning with numerous real-world applications. For node classification tasks on graphs containing text features, it is crucial to design an arc",unavailable,10.1109/ICDMW69685.2025.00119,unavailable,B,no
63224f04ed055141083364213de991b5d0ea7063,"A Survey on Foundation Models for Structured Data: Tabular, Time Series, and Graphs",2026,IEEE Transactions on Knowledge and Data Engineering,4,0.8752,unavailable,Qingyun Sun; Haonan Yuan; Yi Huang; Ziwei Zhang; Xing-Cheng Fu; Ruijie Wang; Haoyi Zhou; Jianxin Li; Jia Wu; Philip S. Yu,OFA:citations,"Foundation models have emerged as a dominant paradigm in machine learning, enabling broad generalization and efficient adaptation across diverse tasks and domains. While this paradigm has achieved rem",unavailable,10.1109/TKDE.2026.3717198,unavailable,F,no
52f3338b8969517629097e745f66cb9eac5f99c5,Advancing Graph Representation Learning with Large Language Models: A Comprehensive Survey of Techniques,2024,arXiv.org,19,0.8751,"A novel taxonomy is proposed that breaks down these models into primary components and operation techniques from a novel technical perspective and dissects recent literature into two primary components including knowledge extractors and organizers, and two operation techniques including integration and training stratigies.",Qiheng Mao; Zemin Liu; Cheng-Hao Liu; Zhuo Li; Jianling Sun,GLEM:citations,The integration of Large Language Models (LLMs) with Graph Representation Learning (GRL) marks a significant evolution in analyzing complex data structures. This collaboration harnesses the sophistica,2402.05952,10.48550/arXiv.2402.05952,unavailable,F,no
d97c719939e633fa37cb3b00d33c66c3d7db2b22,"Text-Attributed Graph Representation Learning: Methods, Applications, and Challenges",2024,The Web Conference,22,0.875,"This lecture-style tutorial provides a systematic review of text-attributed graph, including its formal definition, recent methods, diverse applications, and challenges, and briefly reviews GNNs, PLMs, and TMs, which are the fundamentals of some existing methods.",Delvin Ce Zhang; Menglin Yang; Rex Ying; Hady W. Lauw,GLEM:citations,"Text documents are usually connected in a graph structure, resulting in an important class of data named text-attributed graph, e.g., paper citation graph and Web page hyperlink graph. On the one hand",unavailable,10.1145/3589335.3641255,https://doi.org/10.1145/3589335.3641255,B,no
8c2f668a3819b797a77a9735a259d257e2d3829f,PAGE-RAG: Evidence-Grounded Adaptive Graph Retrieval for Long-Document Question Answering,2026,arXiv.org,1,0.8747,"Experiments demonstrate that PAGE-RAG achieves competitive answer quality while improving retrieval efficiency and knowledge reliability, highlighting the importance of projection-aware graph modeling, adaptive retrieval, and explicit knowledge boundary control for trustworthy GraphRAG systems.",Xingyu Chen; Junxiu An; Jun Guo; Li Wang,LightRAG:citations,"GraphRAG improves long-document question answering by introducing structured representations beyond conventional retrieval. However, automatically constructed graphs are inherently incomplete projecti",2607.19301,10.48550/arXiv.2607.19301,unavailable,C,no
55cab7bade70bb12438635791d0af1aa4fa71f9d,TAG-DLM: Diffusion Language Models for Text-Attributed Graph Learning,2026,arXiv.org,1,0.8745,"This work proposes method that unifies textual reasoning and graph message passing within a masked diffusion language model, a language model with bidirectional attention and generative decoding that outperforms graph neural networks, graph transformers, and LLM-based baselines on all three TAG benchmarks across two tasks.",Ling-Jie Chen; Yuanchen Bei; Hao-Bo Xu; Yan-Jun Zhao; Yuzhong Chen; Hang-Hang Tong,CS-TAG:citations,"Text-attributed graphs (TAGs), where each node carries a natural language description, require models to jointly reason over text and graph topology. Existing approaches often handle the two modalitie",2606.31166,10.48550/arXiv.2606.31166,unavailable,B,no
92f381e8a500caf83c4e3c7df73ca1fe99781139,When Do Graph Foundation Models Transfer? A Data-Centric Theory,2026,arXiv.org,0,0.8744,"This work shows that for both set-based and message-passing tokenizations, any Lipschitz backbone admits an explicit decomposition of cross-domain output shift into graph-specific finite-sample approximation terms and an intrinsic, relabeling-invariant domain discrepancy capturing structural mismatch.",Jiajun Zhu; Ying Chen; Peihao Wang; Yixuan He; Pan Li; Aditya Akella; Zhang-Yang Wang,OFA:citations,"Graph foundation models (GFMs) aim to reuse a single backbone across diverse graph domains, yet their transfer is often uneven and can exhibit negative transfer. While most prior work improves transfe",2605.29828,10.48550/arXiv.2605.29828,unavailable,F,no
4d0be2efe41d909fa71e22ae0baeeb951966952c,EviReform: Evidence-Guided Query Reformulation for Multi-Hop Graph Retrieval,2026,unavailable,0,0.8744,"Results show that observed evidence can guide graph retrieval toward the part of a supporting chain left underspecified by the original question, and introduce EviReform, which separates revising the retrieval request from aggregating evidence in the graph.",Xinlong Xu; Yoshua Y. Li,"GraphRAG:citations,LightRAG:citations","Multi-hop retrieval must recover passages that provide sufficient evidence together. An initial passage often resolves an entity or relation implicit in the question, making the missing evidence easie",2608.13006,unavailable,unavailable,F,no
b2025548b9f80b0dcebd81a93a1a17f5d359978b,Can TabPFN Compete with GNNs for Node Classification via Graph Tabularization?,2025,arXiv.org,9,0.8742,"This work introduces TabPFN-GN, which transforms graph data into tabular features by extracting node attributes, structural properties, positional encodings, and optionally smoothed neighborhood features, which enables TabPFN to perform direct node classification without any graph-specific training or language model dependencies.",Jeongwhan Choi; Woosung Kang; Minseo Kim; Jongwook Kim; Noseong Park,"OFA:citations,TAPE:citations",Foundation models pretrained on large data have demonstrated remarkable zero-shot generalization capabilities across domains. Building on the success of TabPFN for tabular data and its recent extensio,2512.08798,10.48550/arXiv.2512.08798,unavailable,F,no
e593fb634ea8fcb42fde58251c5006a7c980ab05,Boosting with Fewer Tokens: Multi-Query Optimization for LLMs Using Node Text and Neighbor Cues,2025,IEEE International Conference on Data Engineering,2,0.8742,unavailable,Yujie Fang; Xin Li; Yuangang Pan; Xin Huang; Ivor W. Tsang,"CS-TAG:citations,TAPE:citations","Recent studies have explored querying large language models (LLMs) to serve as predictors for graph mining tasks on text-attributed graphs (TAGs), establishing a promising paradigm that surpasses Grap",unavailable,10.1109/ICDE65448.2025.00202,unavailable,B,no
